"time","S","R","P","S2","R2","B","OD","OD_noised","u_S","u_R","k","a_S","b","q0","m","v","u_S2","u_R2","k2","x","v2","S_init","R_init","P_init","S2_init","R2_init"
1005,999999342.666599,95.4991103276661,0,202890382.234029,10.1023480266806,1202889830.50209,1.204,1.204,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1020,999999493.920167,95.4991198610957,0,203688116.34522,10.2224212963671,1203687715.98693,1.205,1.205,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1035,999999604.458237,95.4991268282494,0,204330405.590385,10.3371412839439,1204330115.88489,1.205,1.206,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1050,999999685.232734,95.4991319194213,0,204846839.202708,10.447412365361,1204846630.38199,1.206,1.205,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1065,999999744.263218,95.49913564008,0,205261625.65203,10.5539803243135,1205261475.96836,1.206,1.206,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1080,999999787.400323,95.4991383589878,0,205594480.803763,10.6574576716857,1205594374.36068,1.207,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1095,999999818.92411,95.4991403459147,0,205861400.826544,10.7583457835383,1205861326.00814,1.207,1.318,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1110,999999841.963301,95.499141798062,0,206075326.185086,10.857054025966,1206075274.50458,1.207,1.222,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1125,999999858.799554,95.4991428592417,0,206246701.177102,10.9539159872793,1206246666.42972,1.207,1.206,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1140,999999871.103095,95.499143634727,0,206383939.509817,11.0492030878877,1206383917.16126,1.207,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1155,999999880.094584,95.4991442014555,0,206493809.104597,11.1431359232811,1206493795.84146,1.207,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1170,999999886.665176,95.4991446155963,0,206581747.561274,11.2358936429701,1206581740.96149,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1185,999999891.466867,95.4991449182442,0,206652119.482273,11.3276216688373,1206652117.77591,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1200,999999894.975907,95.499145139417,0,206708425.568757,11.4184380240304,1206708427.46225,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1215,999999897.540204,95.4991453010432,0,206753471.970974,11.5084385057219,1206753476.51876,1.208,1.285,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1230,999999899.414122,95.4991454191552,0,206789506.755864,11.5977008921387,1206789513.26683,1.208,1.209,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1245,999999900.78371,95.4991455054796,0,206818331.418898,11.6862884109476,1206818339.38804,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1260,999999901.784682,95.4991455685703,0,206841387.224338,11.7742524485936,1206841396.28242,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1275,999999902.515975,95.4991456146633,0,206859826.706937,11.8616348217063,1206859836.58369,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1290,999999903.05035,95.4991456483447,0,206874573.784782,11.9484696967967,1206874584.28275,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1305,999999903.440876,95.4991456729593,0,206886367.557243,12.0347850005188,1206886378.53205,1.208,1.209,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1320,999999903.72625,95.4991456909462,0,206895799.17904,12.1206036211417,1206895810.52504,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1335,999999903.934793,95.4991457040906,0,206903341.619183,12.2059443871653,1206903353.25907,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1350,999999904.087193,95.4991457136963,0,206909373.188531,12.290822846503,1206909385.06569,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1365,999999904.198577,95.4991457207168,0,206914196.707827,12.3752519076609,1206914208.7808,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1380,999999904.279928,95.4991457258443,0,206918053.132134,12.4592422965405,1206918065.37045,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1395,999999904.33935,95.4991457295896,0,206921136.329848,12.54280306337,1206921148.71115,1.208,1.207,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1410,999999904.382797,95.499145732328,0,206923601.942105,12.6259418853168,1206923614.44999,1.208,1.209,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1425,999999904.414569,95.4991457343306,0,206925573.872389,12.7086652872554,1206925586.49477,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
1440,999999904.43779,95.4991457357942,0,206927150.842098,12.7909788728012,1206927163.57001,1.208,1.208,0.0418186967074871,0.0276003398269415,1e+09,0,0,0.1,0.02,0.5,0.0139395655691624,0.00920011327564716,2e+08,1e-04,50,1e+06,1,0,0,0
0,1e+06,1,0,0,0,1000001,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
15,1016790.00474631,1.0110499707412,0,2.37870577809098e-147,2.35215090546539e-153,1016791.01579628,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
30,1039067.75682828,1.02561623910535,0,8.94740082104391e-147,8.76068401282185e-153,1039068.78244451,0.002,0.016,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
45,1068475.17997898,1.0446827525807,0,3.31976078502573e-146,3.22097324583268e-152,1068476.22466173,0.002,0.001,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
60,1107053.88358699,1.06942714740346,0,1.61475625019748e-145,1.55144734979208e-151,1107054.95301413,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
75,1157286.5867005,1.10121147002465,0,1.25345506606987e-144,1.18832554819892e-150,1157287.68791197,0.002,0.001,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
90,1222126.71125452,1.14155280018119,0,2.13900406111528e-143,1.98359709306785e-149,1222127.85280732,0.002,0.001,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
105,1305008.53728971,1.19207501933691,0,5.95819438547662e-142,5.39670625310343e-148,1305009.72936473,0.002,0.002,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
120,1409841.41243409,1.25444233410046,0,3.0208015854185e-140,2.66342255123852e-146,1409842.66687642,0.002,0.004,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
135,1540998.84295888,1.33029365016093,0,2.73339493125394e-138,2.33826863574861e-144,1541000.17325253,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
150,1703319.57044086,1.42119353826716,0,4.22345326303467e-136,3.49436698545892e-142,1703320.9916344,0.003,0.002,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
165,1902136.86231994,1.52861180242481,0,1.05473991116735e-133,8.4154084212794e-140,1902138.39093174,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
180,2143345.47156373,1.65393484062279,0,4.09324930275764e-131,3.13874711858567e-137,2143347.12549857,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
195,2433504.6039359,1.79850135317215,0,5.30906637836814e-128,3.83379467706083e-134,2433506.40243726,0.003,0.003,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
210,2779981.16915803,1.96365458796031,0,4.42592682394001e-125,3.07382862535987e-131,2779983.13281262,0.004,0.003,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
225,3191100.74398883,2.15079065457295,0,2.65527084550755e-122,1.77703918667357e-128,3191102.89477948,0.004,0.004,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
240,3676323.45126604,2.36140449244989,0,2.3522757595782e-118,1.44678339948897e-124,3676325.81267053,0.005,0.005,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
255,4246423.67364666,2.59712383580815,0,3.96510878829054e-115,2.32091698104057e-121,4246426.2707705,0.005,0.005,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
270,4913672.48744176,2.85973245022732,0,7.08217534434104e-112,3.94293307853074e-118,4913675.34717421,0.006,0.006,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
285,5692036.76843706,3.15118546677133,0,1.30957244578693e-108,6.93372272167648e-115,5692039.91962253,0.007,0.006,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
300,6597355.11854949,3.47361253540274,0,2.44808086678266e-105,1.23265311304802e-111,6597358.59216202,0.008,0.007,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
315,7647538.77046548,3.82931921368007,0,4.53900730689316e-102,2.17369378576328e-108,7647542.59978469,0.009,0.008,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
330,8862762.27927652,4.22078138099423,0,8.2189031995782e-99,3.74420279837975e-105,8862766.5000579,0.01,0.011,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
345,10265649.5772864,4.65063544452786,0,1.43500429700702e-95,6.22052570064674e-102,10265654.2279219,0.011,0.011,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
360,11881452.1245385,5.12166461558851,0,2.39018057481674e-92,9.86241415727133e-99,11881457.2462031,0.013,0.012,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
375,13738210.563315,5.63678105193091,0,3.76311495884119e-89,1.47861511793396e-95,13738216.2000961,0.015,0.014,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
390,15866892.2101307,6.19900370192753,0,5.55488845980314e-86,2.0794012379351e-92,15866898.4091344,0.017,0.017,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
405,18301494.448734,6.81143151473364,0,8.16815692632192e-83,2.91381184215182e-89,18301501.2601655,0.019,0.02,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
420,21079102.6982367,7.47721168723711,0,8.12545082962164e-80,2.7679755066066e-86,21079110.1754484,0.022,0.022,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
435,24239890.7243649,8.19950267632714,0,9.4594464783525e-77,3.07491434950675e-83,24239898.9238676,0.025,0.026,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
450,27827045.0098118,8.98143139193634,0,1.00865399749902e-73,3.13106393924656e-80,27827053.9912432,0.029,0.029,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
465,31886606.4810116,9.82604520590346,0,9.76224382689954e-71,2.89590883951296e-77,31886616.3070568,0.033,0.034,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
480,36467210.1836062,10.7362584301928,0,8.52686302397048e-68,2.41897912427723e-74,36467220.9198647,0.037,0.036,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
495,41619707.9660309,11.7147935807183,0,6.68380960055186e-65,1.81474403135992e-71,41619719.6808245,0.043,0.042,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
510,47396664.5808264,12.764118220901,0,4.67601339741291e-62,1.21611571639079e-68,47396677.3449446,0.048,0.048,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
525,53851717.6946523,13.8863783419693,0,2.90421873842384e-59,7.24125391118751e-66,53851731.5810306,0.055,0.055,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
540,61038796.2582925,15.0833294901757,0,1.59309710816612e-56,3.8115961003475e-63,61038811.341622,0.062,0.072,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
555,69011197.8302245,16.35626724346,0,7.6799192901406e-54,1.76487031897321e-60,69011214.1864917,0.07,0.079,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
570,77820531.7976622,17.7059589390802,0,3.23827248383923e-51,7.15463639813651e-58,77820549.5036212,0.079,0.08,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
585,87515543.121412,19.1325788173014,0,1.18895818475243e-48,2.52812633348109e-55,87515562.2539908,0.089,0.089,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
600,98140839.6158677,20.635648950867,0,3.78527577037426e-46,7.75423659245261e-53,98140860.2515166,0.099,0.099,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
615,109735554.384178,22.2139884442046,0,1.04094255333996e-43,2.05654284633602e-50,109735576.598167,0.111,0.112,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
630,122331983.349546,23.8656733885636,0,2.46390229372079e-41,4.69969978546557e-48,122332007.21522,0.123,0.124,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
645,135954245.128417,25.5880099315548,0,5.00393583491916e-39,9.2249328818945e-46,135954270.716427,0.137,0.137,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
660,150617016.068436,27.377522550341,0,8.69507828824154e-37,1.55095503948989e-43,150617043.445959,0.152,0.151,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
675,166324396.42159,29.229959205212,0,1.28958295400638e-34,2.22800523875647e-41,166324425.651549,0.167,0.168,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
690,183068963.739539,31.1403145039837,0,1.62906156626618e-32,2.729029468634e-39,183068994.879854,0.184,0.185,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
705,200831066.252157,33.1028713488182,0,1.74982336128689e-30,2.84528448991322e-37,200831099.355028,0.202,0.202,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
720,219578402.066569,35.1112607984573,0,1.59600759920803e-28,2.52161097307015e-35,219578437.17783,0.221,0.22,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
735,239265919.657122,37.1585391028846,0,1.23492245184624e-26,1.8977525513322e-33,239265956.815661,0.24,0.309,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
750,259836061.789782,39.2372801029288,0,8.10142148421843e-25,1.21215477807376e-31,259836101.027062,0.261,0.261,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
765,281219359.528573,41.339680485479,0,4.50543276714364e-23,6.57001898251747e-30,281219400.868253,0.282,0.282,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
780,303335366.345702,43.4576747945558,0,2.1247072510004e-21,3.02270576377862e-28,303335409.803377,0.304,0.304,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
795,326093905.791981,45.5830566610471,0,8.5033663154599e-20,1.18136867240691e-26,326093951.375038,0.327,0.327,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
810,349396590.904068,47.7076024597475,0,2.89181830744481e-18,3.92728406717601e-25,349396638.61167,0.35,0.388,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
825,373138560.662705,49.8231935475817,0,8.36061379266999e-17,1.11103347361092e-23,373138610.485899,0.374,0.374,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
840,397210369.303992,51.9219333821911,0,2.03679547229794e-15,2.65202090433998e-22,397210421.225925,0.398,0.397,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
855,421499959.507977,53.9962561850811,0,4.24609330495424e-14,5.42118681310222e-21,421500013.504233,0.423,0.423,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
870,445894643.920074,56.0390240599759,0,7.72149908395639e-13,9.67374625757277e-20,445894699.959098,0.447,0.448,0.010984547380358,0.00724980127103627,1e+09,0,0,0.1,0.02,0.5,0.00366151579345266,0.00241660042367876,2e+08,1e-04,50,1e+06,1,0,0,0
